sim,j4_est,j4_true,fase,modo
753.58,,,,
753.68,-4.1,-4.1,,
753.78,-2.4,-2.2,,
753.88,-2.1,-1.2,,
753.98,-1.2,-1.1,,
754.08,-1.2,-1.0,,
754.18,-1.0,-1.0,,
754.28,-1.0,-0.9,,
754.38,-0.9,-0.9,,
754.48,-0.9,-0.9,,
754.58,-0.9,-0.9,,
754.68,-0.9,-0.9,,
754.78,-0.9,-0.9,,
754.88,-0.9,-0.9,,
754.98,-0.9,-0.9,,
755.08,-0.9,-0.9,,
755.18,-0.9,-0.9,,
755.28,-0.9,-0.9,,
755.38,-0.9,-0.9,,
755.48,-0.9,-0.9,,
755.58,-0.9,-0.9,,
755.68,-0.9,-0.9,,
755.78,-0.9,-0.9,,
755.88,-0.9,-0.9,,
755.98,-0.9,-0.9,,
756.08,-0.9,-0.9,,
756.18,-0.9,-0.9,,
756.28,-0.9,-0.9,,
756.38,-0.9,-0.9,,
756.48,-0.9,-0.9,,
756.58,-0.9,-0.9,,
756.68,-0.9,-0.9,,
756.78,-0.9,-0.9,,
756.88,-0.9,-0.9,,
756.98,-0.9,-0.9,,
757.08,-0.9,-0.9,,
757.18,-0.9,-0.9,,
757.28,-0.9,-0.9,,
757.38,-0.9,-0.9,,
757.48,-0.9,-0.9,,
757.58,-0.9,-0.9,,
757.68,-0.9,-0.9,,
757.78,-0.9,-0.9,,
757.88,-0.9,-0.9,,
757.98,-0.9,-0.9,,
758.08,-0.9,-0.9,,
758.18,-0.9,-0.9,,
758.28,-0.9,-0.9,,
758.38,-0.9,-0.9,,
758.48,-0.9,-0.9,,
758.58,-0.9,-0.9,,
758.68,-0.9,-0.9,,
758.78,-0.9,-0.9,,
758.88,-0.9,-0.9,,
758.98,-0.9,-0.9,,
759.08,-0.9,-0.9,,
759.18,-0.9,-0.9,,
759.28,-0.9,-0.9,,
759.38,-0.9,-0.9,,
759.48,-0.9,-0.9,,
759.58,-0.9,-0.9,,
759.68,-0.9,-0.9,,
759.78,-0.9,-0.9,,
759.88,-0.9,-0.9,,
759.98,-0.9,-0.9,,
760.08,-0.9,-0.9,,
760.18,-0.9,-0.9,,
760.28,-0.9,-0.9,,
760.38,-0.9,-0.9,,
760.48,-0.9,-0.9,,
760.58,-0.9,-0.9,,
760.68,-0.9,-0.9,,
760.78,-0.9,-0.9,,
760.88,-0.9,-0.9,,
760.98,-0.9,-0.9,,
761.08,-0.9,-0.9,,
761.18,-0.9,-0.9,,
761.28,-0.9,-0.9,,
761.38,-0.9,-0.9,,
761.48,-0.9,-0.9,,
761.58,-0.9,-0.9,,
761.68,-0.9,-0.9,,
761.78,-0.9,-0.9,,
761.88,-0.9,-0.9,,
761.98,-0.9,-0.9,,
762.08,-0.9,-0.9,,
762.18,-0.9,-0.9,,
762.28,-0.9,-0.9,,
762.38,-0.9,-0.9,,
762.48,-0.9,-0.9,,
762.58,-0.9,-0.9,,
762.68,-0.9,-0.9,,
762.78,-0.9,-0.9,,
762.88,-0.9,-0.9,,
762.98,-0.9,-0.9,,
763.08,-0.9,-0.9,,
763.18,-0.9,-0.9,,
763.28,-0.9,-0.9,,
763.38,-0.9,-0.9,,
763.48,-0.9,-0.9,,
763.58,-0.9,-0.9,,
763.68,-0.9,-0.9,,
763.78,-0.9,-0.9,,
763.88,-0.9,-0.9,,
763.98,-0.9,-0.9,,
764.08,-0.9,-0.9,,
764.18,-0.9,-0.9,,
764.28,-0.9,-0.9,,
764.38,-0.9,-0.9,,
764.48,-0.9,-0.9,,
764.58,-0.9,-0.9,,
764.68,-0.9,-0.9,,
764.78,-0.9,-0.9,,
764.88,-0.9,-0.9,,
764.98,-0.9,-0.9,,
765.08,-0.9,-0.9,,
765.18,-0.9,-0.9,,
765.28,-0.9,-0.9,,
765.38,-0.9,-0.9,,
765.48,-0.9,-0.9,,
765.58,-0.9,-0.9,,
765.68,-0.9,-0.9,,
765.78,-0.9,-0.9,,
765.88,-0.9,-0.9,,
765.98,-0.9,-0.9,,
766.08,-0.9,-0.9,,
766.18,-0.9,-0.9,,
766.28,-0.9,-0.9,,
766.38,-0.9,-0.9,,
766.48,-0.9,-0.9,,
766.58,-0.9,-0.9,,
766.68,-0.9,-0.9,,
766.78,-0.9,-0.9,,
766.88,-0.9,-0.9,,
766.98,-0.9,-0.9,,
767.08,-0.9,-0.9,,
767.18,-0.9,-0.9,,
767.28,-0.9,-0.9,,
767.38,-0.8,-0.9,,
767.48,-0.9,-0.9,,
767.58,-0.9,-0.9,,
767.68,-0.9,-0.9,,
767.78,-0.9,-0.9,,
767.88,-0.9,-0.9,,
767.98,-0.9,-0.9,,
768.08,-0.9,-0.9,,
768.18,-0.9,-0.9,,
768.28,-0.9,-0.9,,
768.38,-0.9,-0.9,,
768.48,-0.9,-0.9,,
768.58,-0.9,-0.9,,
768.68,-0.9,-0.9,,
768.78,-0.9,-0.9,,
768.88,-0.9,-0.9,,
768.98,-0.9,-0.9,,
769.08,-0.9,-0.9,,
769.18,-0.9,-0.9,,
769.28,-0.9,-0.9,,
769.38,-0.9,-0.9,,
769.48,-0.9,-0.9,,
769.58,-0.9,-0.9,,
769.68,-0.9,-0.9,,
769.78,-0.9,-0.9,,
769.88,-0.9,-0.9,,
769.98,-0.9,-0.9,,
770.08,-0.9,-0.9,,
770.18,-0.9,-0.9,,
770.28,-0.9,-0.9,,
770.38,-0.9,-0.9,,
770.48,-0.9,-0.9,,
770.58,-0.9,-0.9,,
770.68,-0.9,-0.9,,
770.78,-0.9,-0.9,,
770.88,-0.9,-0.9,,
770.98,-0.9,-0.9,,
771.08,-0.9,-0.9,,
771.18,-0.9,-0.9,,
771.28,-0.9,-0.9,,
771.38,-0.9,-0.9,,
771.48,-0.9,-0.9,,
771.58,-0.9,-0.9,,
771.68,-0.9,-0.9,,
771.78,-0.9,-0.9,,
771.88,-0.9,-0.9,,
771.98,-0.9,-0.9,,
772.08,-0.9,-1.0,,
772.18,-0.9,-0.9,,
772.28,-1.7,-0.9,,
772.38,-1.1,-0.9,,
772.48,-1.1,-0.9,,
772.58,-1.1,-0.9,,
772.68,-1.1,-0.9,,
772.78,-1.7,-0.9,,
772.88,-0.6,-0.9,,
772.98,-1.4,-0.9,,
773.08,-0.9,-0.9,,
773.18,-0.9,-0.9,,
773.28,-1.7,-0.9,,
773.38,-0.6,-0.9,,
773.48,-1.4,-0.9,,
773.58,-1.4,-0.9,,
773.68,-0.7,-0.9,,
773.78,-1.5,-0.9,,
773.88,-0.9,-0.9,,
773.98,-0.9,-0.9,,
774.08,-1.7,-0.9,,
774.18,-0.6,-0.9,,
774.28,-1.4,-0.9,,
774.38,-0.8,-0.9,,
774.48,-0.8,-0.9,,
774.58,-1.5,-0.9,,
774.68,-0.9,-0.9,,
774.78,-0.9,-0.9,,
774.88,-1.8,-0.9,,
774.98,-0.6,-0.9,,
775.08,-1.5,-0.9,,
775.18,-0.9,-0.9,,
775.28,-0.9,-0.9,,
775.38,-1.8,-0.9,,
775.48,-0.6,-0.9,,
775.58,-1.5,-0.9,,
775.68,-0.8,-0.9,,
775.78,-0.8,-0.9,,
775.88,-1.6,-0.9,,
775.98,-0.6,-0.9,,
776.08,-1.4,-0.9,,
776.18,-0.8,-0.9,,
776.28,-0.8,-0.9,,
776.38,-1.6,-0.9,,
776.48,-1.0,-0.9,,
776.58,-1.0,-0.9,,
776.68,-1.8,-0.9,,
776.78,-0.7,-0.9,,
776.88,-1.5,-0.9,,
776.98,-0.9,-0.9,,
777.08,-0.9,-0.9,,
777.18,-1.7,-0.9,,
777.28,-0.6,-0.9,,
777.38,-1.4,-0.9,,
777.48,-0.9,-0.9,,
777.58,-0.9,-0.9,,
777.68,-1.7,-0.9,,
777.78,-0.6,-0.9,,
777.88,-0.8,-1.0,,
777.98,-1.0,-1.0,,
778.08,-0.9,-0.9,,
778.18,-0.9,-0.9,,
778.28,-0.9,-0.9,,
778.38,-0.9,-0.9,,
778.48,-0.9,-0.9,,
778.58,-0.9,-0.9,,
778.68,-0.9,-0.9,,
778.78,-0.9,-0.9,,
778.88,-0.9,-0.9,,
778.98,-0.9,-0.9,,
779.08,-0.9,-0.9,,
779.18,-1.0,-0.9,,
779.28,-0.9,-0.9,,
779.38,-0.9,-0.9,,
779.48,-0.9,-0.9,,
779.58,-0.9,-0.9,,
779.68,-0.9,-0.9,,
779.78,-0.9,-0.9,,
779.88,-0.9,-0.9,,
779.98,-0.9,-0.9,,
780.08,-0.9,-0.9,,
780.18,-0.9,-0.9,,
780.28,-0.9,-0.9,,
780.38,-0.9,-0.9,,
780.48,-0.9,-0.9,,
780.58,-0.9,-0.9,,
780.68,-0.9,-0.9,,
780.78,-0.9,-0.9,,
780.88,-0.9,-0.9,,
780.98,-0.9,-0.9,,
781.08,-0.9,-0.9,,
781.18,-0.9,-0.9,,
781.28,-0.9,-0.9,,
781.38,-0.9,-0.9,,
781.48,-0.9,-0.9,,
781.58,-0.9,-0.9,,
781.68,-0.9,-0.9,,
781.78,-0.9,-0.9,,
781.88,-0.9,-0.9,,
781.98,-0.9,-0.9,,
782.08,-0.9,-0.9,,
782.18,-0.9,-0.9,,
782.28,-0.9,-0.9,,
782.38,-0.9,-0.9,,
782.48,-0.9,-0.9,,
782.58,-0.9,-0.9,,
782.68,-0.9,-0.9,,
782.78,-0.9,-0.9,,
782.88,-0.9,-0.9,,
782.98,-0.9,-0.9,,
783.08,-0.9,-0.9,,
783.18,-0.9,-0.9,,
783.28,-0.9,-0.9,,
783.38,-0.7,-0.9,,
783.48,-0.9,-0.9,,
783.58,-0.9,-0.9,,
783.68,-0.9,-0.9,,
783.78,-0.9,-0.9,,
783.88,-0.9,-0.9,,
783.98,-0.9,-0.9,,
784.08,-0.9,-0.9,,
784.18,-1.0,-0.9,,
784.28,-1.0,-0.9,,
784.38,-0.9,-0.9,,
784.48,-0.9,-0.9,,
784.58,-0.9,-0.9,,
784.68,-0.9,-0.9,,
784.78,-0.9,-0.9,,
784.88,-1.0,-0.9,,
784.98,-1.0,-0.9,,
785.08,-1.0,-0.9,,
785.18,-1.0,-0.9,,
785.28,-0.9,-0.9,,
785.38,-0.9,-0.9,,
785.48,-0.9,-0.9,,
785.58,-0.9,-0.9,,
785.68,-0.9,-0.9,,
785.78,-0.9,-0.9,,
785.88,-0.9,-0.9,,
785.98,-0.9,-0.9,,
786.08,-0.9,-0.9,,
786.18,-1.6,-0.9,,
786.28,-0.9,-0.9,,
786.38,-0.9,-0.9,,
786.48,-1.8,-0.9,,
786.58,-1.0,-0.9,,
786.68,-1.6,-0.9,,
786.78,-0.9,-0.9,,
786.88,-0.9,-0.9,,
786.98,-1.8,-0.9,,
787.08,-1.0,-0.9,,
787.18,-1.0,-0.9,,
787.28,-1.0,-0.9,,
787.38,-1.0,-0.9,,
787.48,-1.6,-0.9,,
787.58,-1.0,-0.9,,
787.68,-1.0,-0.9,,
787.78,-1.0,-0.9,,
787.88,-1.0,-0.9,,
787.98,-1.7,-0.9,,
788.08,-0.6,-0.9,,
788.18,-1.4,-0.9,,
788.28,-0.8,-0.9,,
788.38,-0.8,-0.9,,
788.48,-1.6,-0.9,,
788.58,-0.5,-0.9,,
788.68,-1.4,-0.9,,
788.78,-0.8,-0.9,,
788.88,-0.8,-0.9,,
788.98,-1.6,-0.9,,
789.08,-1.0,-0.9,,
789.18,-1.0,-0.9,,
789.28,-1.8,-0.9,,
789.38,-0.6,-0.9,,
789.48,-1.4,-0.9,,
789.58,-0.8,-0.9,,
789.68,-0.8,-0.9,,
789.78,-1.3,-0.9,,
789.88,-0.9,-1.0,,
789.98,-1.0,-0.9,,
790.08,-0.9,-0.9,,
790.18,-0.9,-0.9,,
790.28,-0.9,-0.9,,
790.38,-0.9,-0.9,,
790.48,-0.9,-0.9,,
790.58,-0.9,-0.9,,
790.68,-0.9,-0.9,,
790.78,-0.9,-0.9,,
790.88,-0.9,-0.9,,
790.98,-0.9,-0.9,,
791.08,-0.9,-0.9,,
791.18,-0.9,-0.9,,
791.28,-0.9,-0.9,,
791.38,-0.9,-0.9,,
791.48,-0.9,-0.9,,
791.58,-0.9,-0.9,,
791.68,-0.9,-0.9,,
791.78,-0.9,-0.9,,
791.88,-0.9,-0.9,,
791.98,-0.9,-0.9,,
792.08,-0.9,-0.9,,
792.18,-0.9,-0.9,,
792.28,-0.9,-0.9,,
792.38,-0.9,-0.9,,
792.48,-0.9,-0.9,,
792.58,-0.9,-0.9,,
792.68,-0.9,-0.9,,
792.78,-0.9,-0.9,,
792.88,-0.9,-0.9,,
792.98,-0.9,-0.9,,
793.08,-0.9,-0.9,,
793.18,-0.9,-0.9,,
793.28,-0.9,-0.9,,
793.38,-0.9,-0.9,,
793.48,-0.9,-0.9,,
793.58,-1.0,-0.9,,
793.68,-1.0,-0.9,,
793.78,-1.0,-0.9,,
793.88,-0.9,-0.9,,
793.98,-0.9,-0.9,,
794.08,-0.9,-0.9,,
794.18,-0.9,-0.9,,
794.28,-0.9,-0.9,,
794.38,-0.9,-0.9,,
794.48,-0.9,-0.9,,
794.58,-0.9,-0.9,,
794.68,-0.9,-0.9,,
794.78,-0.9,-0.9,,
794.88,-0.9,-0.9,,
794.98,-0.9,-0.9,,
795.08,-0.9,-0.9,,
795.18,-0.9,-0.9,,
795.28,-0.9,-0.9,,
795.38,-0.9,-0.9,,
795.48,-0.9,-0.9,,
795.58,-0.9,-0.9,,
795.68,-0.9,-0.9,,
795.78,-0.9,-0.9,,
795.88,-0.9,-0.9,,
795.98,-0.9,-0.9,,
796.08,-0.9,-0.9,,
796.18,-0.9,-0.9,,
796.28,-0.9,-0.9,,
796.38,-0.9,-0.9,,
796.48,-0.9,-0.9,,
796.58,-0.9,-0.9,,
796.68,-0.9,-0.9,,
796.78,-0.9,-0.9,,
796.88,-0.9,-0.9,,
796.98,-0.9,-0.9,,
797.08,-0.9,-0.9,,
797.18,-0.9,-0.9,,
797.28,-0.9,-0.9,,
797.38,-0.9,-0.9,,
797.48,-0.9,-0.9,,
797.58,-0.9,-0.9,,
797.68,-0.9,-0.9,,
797.78,-0.9,-0.9,,
797.88,-0.9,-0.9,,
797.98,-0.9,-0.9,,
798.08,-0.9,-0.9,,
798.18,-0.9,-0.9,,
798.28,-0.9,-0.9,,
798.38,-0.9,-0.9,,
798.48,-0.9,-0.9,,
798.58,-0.9,-0.9,,
798.68,-0.9,-0.9,,
798.78,-0.9,-0.9,,
798.88,-0.9,-0.9,,
798.98,-0.9,-0.9,,
799.08,-0.9,-0.9,,
799.18,-0.9,-0.9,,
799.28,-0.9,-0.9,,
799.38,-0.9,-0.3,,
799.48,0.9,1.1,,
799.58,2.4,2.6,,
799.68,4.0,4.2,,
799.78,5.7,5.9,,
799.88,7.4,7.6,,
799.98,7.8,9.4,,
800.08,9.6,11.1,,
800.18,11.2,12.8,,
800.28,13.0,14.5,,
800.38,14.7,16.3,,
800.48,16.4,18.0,,
800.58,18.2,19.6,,
800.68,19.8,21.4,,
800.78,21.6,23.1,,
800.88,23.4,24.8,,
800.98,25.0,26.6,,
801.08,26.8,28.3,,
801.18,28.5,30.0,,
801.28,31.6,31.8,,
801.38,33.4,33.5,,
801.48,35.2,35.2,,
801.58,37.0,37.0,,
801.68,38.7,38.7,,
801.78,40.5,40.4,,
801.88,42.3,42.1,,
801.98,44.2,43.9,,
802.08,46.0,45.2,,
802.18,47.8,47.3,,
802.28,49.7,49.1,,
802.38,51.7,50.8,,
802.48,53.7,52.5,,
802.58,55.8,54.2,,
802.68,58.0,56.0,,
802.78,60.0,57.8,,
802.88,62.4,59.5,,
802.98,64.9,61.2,,
803.08,67.3,63.0,,
803.18,69.9,64.7,,
803.28,72.9,66.4,,
803.38,76.2,68.2,,
803.48,80.4,69.9,,
803.58,85.6,71.7,,
803.68,90.5,73.4,,
803.78,94.8,75.1,,
803.88,98.6,76.9,,
803.98,102.2,78.4,,
804.08,104.9,79.0,,
804.18,107.2,79.2,,
804.28,109.2,79.3,,
804.38,110.0,79.4,,
804.48,110.0,79.2,,
804.58,110.0,79.4,,
804.68,79.4,79.4,,
804.78,79.4,79.4,,
804.88,79.5,79.4,,
804.98,79.4,79.4,,
805.08,79.5,79.4,,
805.18,79.4,79.4,,
805.28,79.4,79.4,,
805.38,79.4,79.4,,
805.48,79.4,79.4,,
805.58,79.5,79.4,,
805.68,79.5,79.4,,
805.78,79.5,79.5,,
805.88,79.6,79.5,,
805.98,79.6,79.5,,
806.08,79.6,79.6,,
806.18,79.6,79.6,,
806.28,79.5,79.6,,
806.38,79.5,79.6,,
806.48,79.5,79.6,,
806.58,79.5,79.6,,
806.68,79.5,79.6,,
806.78,79.5,79.6,,
806.88,79.6,79.6,,
806.98,79.6,79.6,,
807.08,79.6,79.6,,
807.18,79.6,79.6,,
807.28,79.6,79.6,,
807.38,79.6,79.6,,
807.48,79.6,79.6,,
807.58,79.6,79.6,,
807.68,79.6,79.5,,
807.78,79.6,79.5,,
807.88,79.5,79.5,,
807.98,79.5,79.6,,
808.08,79.5,79.6,,
808.18,79.5,79.6,,
808.28,79.6,79.6,,
808.38,79.6,79.6,,
808.48,79.6,79.6,,
808.58,79.6,79.6,,
808.68,79.6,79.6,,
808.78,79.6,79.6,,
808.88,79.6,79.6,,
808.98,79.6,79.6,,
809.08,79.6,79.6,,
809.18,79.6,79.5,,
809.28,79.5,79.5,,
809.38,79.5,79.5,,
809.48,79.5,79.5,,
809.58,79.5,79.5,,
809.68,79.5,79.6,,
809.78,79.5,79.6,,
809.88,79.5,79.6,,
809.98,79.5,79.6,,
810.08,79.5,79.6,,
810.18,79.5,79.6,,
810.28,79.5,79.6,,
810.38,79.5,79.6,,
810.48,80.5,79.6,,
810.58,79.8,79.6,,
810.68,79.8,79.6,,
810.78,79.8,79.6,,
810.88,79.8,79.6,,
810.98,79.5,79.6,,
811.08,79.5,79.6,,
811.18,80.5,79.6,,
811.28,79.1,79.6,,
811.38,80.2,79.6,,
811.48,80.9,79.6,,
811.58,79.3,79.5,,
811.68,80.4,79.5,,
811.78,79.7,79.6,,
811.88,79.7,79.6,,
811.98,80.6,79.6,,
812.08,79.2,79.6,,
812.18,80.3,79.6,,
812.28,79.5,79.5,,
812.38,79.1,79.5,,
812.48,79.1,79.6,,
812.58,79.1,79.6,,
812.68,79.5,79.5,,
812.78,79.5,79.5,,
812.88,79.5,79.6,,
812.98,79.5,79.6,,
813.08,79.5,79.6,,
813.18,79.5,79.6,,
813.28,79.5,79.6,,
813.38,79.6,79.6,,
813.48,79.6,79.6,,
813.58,79.5,79.6,,
813.68,79.5,79.6,,
813.78,79.5,79.6,,
813.88,79.5,79.6,,
813.98,79.5,79.6,,
814.08,79.5,79.6,,
814.18,79.6,79.6,,
814.28,79.6,79.6,,
814.38,79.6,79.6,,
814.48,79.6,79.6,,
814.58,79.6,79.6,,
814.68,79.6,79.6,,
814.78,79.6,79.6,,
814.88,79.6,79.6,,
814.98,79.6,79.6,,
815.08,79.6,79.6,,
815.18,79.6,79.6,,
815.28,79.6,79.6,,
815.38,79.6,79.5,,
815.48,79.6,79.5,,
815.58,79.4,79.5,,
815.68,79.4,79.5,,
815.78,79.4,79.6,,
815.88,79.4,79.6,,
815.98,79.4,79.6,,
816.08,79.6,79.6,,
816.18,79.6,79.6,,
816.28,79.7,79.5,,
816.38,79.7,79.5,,
816.48,79.7,79.6,,
816.58,79.7,79.6,,
816.68,79.7,79.5,,ik
816.78,79.7,80.2,,ik
816.88,81.1,81.9,,ik
816.98,82.9,83.2,,ik
817.08,83.1,83.2,,ik
817.18,83.3,83.3,,ik
817.28,83.2,83.3,,ik
817.38,83.3,83.3,,ik
817.48,83.3,83.3,,ik
817.58,83.2,83.3,,ik
817.68,83.2,83.2,,ik
817.78,83.2,83.2,,ik
817.88,83.2,83.2,,ik
817.98,83.2,83.2,,ik
818.08,83.2,83.2,,ik
818.18,83.2,83.2,,ik
818.28,83.2,83.2,,ik
818.38,83.2,83.2,,ik
818.48,83.2,83.2,,ik
818.58,83.2,83.2,,ik
818.68,83.2,83.2,,ik
818.78,83.2,83.2,,ik
818.88,83.2,83.2,orienta,ik
818.98,83.2,83.2,orienta,ik
819.08,83.2,83.2,orienta,ik
819.18,83.2,83.2,orienta,ik
819.28,83.2,83.2,orienta,ik
819.38,83.2,83.2,orienta,ik
819.48,83.2,83.2,orienta,ik
819.58,83.2,82.7,orienta,ik
819.68,82.0,81.7,orienta,ik
819.78,81.5,81.5,orienta,ik
819.88,81.3,81.4,orienta,ik
819.98,81.3,81.3,orienta,ik
820.08,81.2,81.3,orienta,ik
820.18,81.2,81.3,orienta,ik
820.28,81.3,81.3,orienta,ik
820.38,81.2,81.3,orienta,ik
820.48,81.2,81.3,orienta,ik
820.58,81.2,81.3,orienta,ik
820.68,81.1,81.3,orienta,ik
820.78,81.2,81.3,orienta,ik
820.88,81.1,81.3,orienta,ik
820.98,81.1,81.3,orienta,ik
821.08,81.1,81.3,orienta,ik
821.18,81.0,81.3,orienta,ik
821.28,80.9,81.2,orienta,ik
821.38,80.8,81.3,orienta,ik
821.48,80.7,81.2,orienta,ik
821.58,80.6,81.2,orienta,ik
821.68,80.3,81.1,orienta,ik
821.78,80.1,81.1,orienta,ik
821.88,79.8,81.1,orienta,ik
821.98,79.4,81.0,orienta,ik
822.08,78.9,81.0,orienta,ik
822.18,81.0,81.0,orienta,ik
822.28,81.0,81.0,orienta,ik
822.38,81.0,81.0,orienta,ik
822.48,81.0,81.0,orienta,ik
822.58,81.0,81.0,orienta,ik
822.68,81.0,81.0,orienta,ik
822.78,81.0,81.0,orienta,ik
822.88,81.0,81.0,orienta,ik
822.98,81.0,81.0,orienta,ik
823.08,81.0,81.0,orienta,ik
823.18,81.0,81.0,orienta,ik
823.28,81.0,81.0,orienta,ik
823.38,81.0,81.0,aproxima_lateral,ik
823.48,81.0,81.0,aproxima_lateral,ik
823.58,81.8,81.8,aproxima_lateral,ik
823.68,81.8,81.8,aproxima_lateral,ik
823.78,81.8,81.8,aproxima_lateral,ik
823.88,81.8,81.8,aproxima_lateral,ik
823.98,81.8,81.8,aproxima_lateral,ik
824.08,81.8,81.8,aproxima_lateral,ik
824.18,81.8,81.8,aproxima_lateral,ik
824.28,81.8,81.8,aproxima_lateral,ik
824.38,81.8,81.8,aproxima_lateral,ik
824.48,81.8,81.8,aproxima_lateral,ik
824.58,81.8,81.8,aproxima_lateral,ik
824.68,81.8,81.8,aproxima_lateral,ik
824.78,81.8,81.8,aproxima_lateral,ik
824.88,81.8,81.8,aproxima_lateral,ik
824.98,81.8,81.8,aproxima_lateral,ik
825.08,81.8,81.8,aproxima_lateral,ik
825.18,81.8,81.8,aproxima_lateral,ik
825.28,81.8,81.8,aproxima_lateral,ik
825.38,81.8,81.8,aproxima_lateral,ik
825.48,81.8,82.5,aproxima_lateral,ik
825.58,82.8,82.9,aproxima_lateral,ik
825.68,83.0,83.0,aproxima_lateral,ik
825.78,83.0,83.0,aproxima_lateral,ik
825.88,83.1,83.0,aproxima_lateral,ik
825.98,83.1,83.1,aproxima_lateral,ik
826.08,83.1,83.1,aproxima_lateral,ik
826.18,83.1,83.1,aproxima_lateral,ik
826.28,83.1,83.1,aproxima_lateral,ik
826.38,83.1,83.1,aproxima_lateral,ik
826.48,83.1,83.1,aproxima_lateral,ik
826.58,83.1,83.1,aproxima_lateral,ik
826.68,83.1,83.1,aproxima_lateral,ik
826.78,83.1,83.1,aproxima_lateral,ik
826.88,83.1,83.1,aproxima_lateral,ik
826.98,83.1,83.1,aproxima_lateral,ik
827.08,83.1,83.1,atravessa,ik
827.18,84.2,84.3,atravessa,ik
827.28,84.2,84.2,atravessa,ik
827.38,83.9,84.1,atravessa,ik
827.48,83.9,84.1,atravessa,ik
827.58,83.9,84.0,atravessa,ik
827.68,83.9,84.0,atravessa,ik
827.78,83.9,83.9,atravessa,ik
827.88,83.9,83.9,atravessa,ik
827.98,83.9,83.8,atravessa,ik
828.08,83.6,83.8,atravessa,ik
828.18,83.6,83.7,atravessa,ik
828.28,83.6,83.7,atravessa,ik
828.38,83.6,83.7,atravessa,ik
828.48,83.6,83.6,atravessa,ik
828.58,83.6,83.6,atravessa,ik
828.68,83.9,84.3,atravessa,ik
828.78,83.9,84.3,atravessa,ik
828.88,83.9,84.2,atravessa,ik
828.98,83.9,84.2,atravessa,ik
829.08,83.9,84.1,atravessa,ik
829.18,83.9,84.1,atravessa,ik
829.28,83.7,84.0,atravessa,ik
829.38,83.7,84.0,atravessa,ik
829.48,83.7,83.9,atravessa,ik
829.58,83.7,83.9,atravessa,ik
829.68,83.7,83.9,atravessa,ik
829.78,83.7,83.8,atravessa,ik
